# NOTES:
#
# This is a trace of Super Mario Bros from the FCEUX emulator.
#
# It's not a complete trace; I've snipped a bunch of repetitive stuff (but not all of it).
#
# More importantly, the trace goes _just_ up until the point where the program
# writes the first data into the PPU's palette memory space.
#
# For some reason my emulator never hits this area, and it's been a real pain
# to figure out what's going wrong.
#
# This trace uses indentation based on the stack pointer to help show you
# subroutine structure, which is really helpful.
#
# Figuring this out requires ridiculous amounts of focus and it's very easy
# to lose my place after each debugging session, so I'm writing this to help
# me pick back up the next time.
#
# I'm going to mark points in the trace where I _last_ checked that we've hit
# with the text ===MARK=== after the trace line.
#
# Other lines that are interesting will be marked with ===NOTE===


  $8000: 78       SEIA:00 X:00 Y:00 S:FD P:nvubdIzc 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:DA S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:DA S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:DA S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05DA = #$00A:00 X:05 Y:DA S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:DA S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:D9 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:D9 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:D9 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:D9 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05D9 = #$00A:00 X:05 Y:D9 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:D9 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:D8 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:D8 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:D8 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:D8 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05D8 = #$00A:00 X:05 Y:D8 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:D8 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:D7 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:D7 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:D7 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:D7 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05D7 = #$FFA:00 X:05 Y:D7 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:D7 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:D6 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:D6 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:D6 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:D6 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05D6 = #$FFA:00 X:05 Y:D6 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:D6 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:D5 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:D5 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:D5 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:D5 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05D5 = #$FFA:00 X:05 Y:D5 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:D5 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:D4 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:D4 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:D4 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:D4 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05D4 = #$FFA:00 X:05 Y:D4 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:D4 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:D3 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:D3 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:D3 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:D3 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05D3 = #$00A:00 X:05 Y:D3 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:D3 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:D2 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:D2 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:D2 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:D2 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05D2 = #$00A:00 X:05 Y:D2 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:D2 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:D1 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:D1 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:D1 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:D1 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05D1 = #$00A:00 X:05 Y:D1 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:D1 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:D0 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:D0 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:D0 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:D0 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05D0 = #$00A:00 X:05 Y:D0 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:D0 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:CF S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:CF S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:CF S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:CF S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05CF = #$FFA:00 X:05 Y:CF S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:CF S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:CE S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:CE S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:CE S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:CE S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05CE = #$FFA:00 X:05 Y:CE S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:CE S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:CD S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:CD S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:CD S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:CD S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05CD = #$FFA:00 X:05 Y:CD S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:CD S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:CC S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:CC S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:CC S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:CC S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05CC = #$FFA:00 X:05 Y:CC S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:CC S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:CB S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:CB S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:CB S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:CB S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05CB = #$00A:00 X:05 Y:CB S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:CB S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:CA S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:CA S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:CA S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:CA S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05CA = #$00A:00 X:05 Y:CA S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:CA S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:C9 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:C9 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:C9 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:C9 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05C9 = #$00A:00 X:05 Y:C9 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:C9 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:C8 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:C8 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:C8 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:C8 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05C8 = #$00A:00 X:05 Y:C8 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:C8 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:C7 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:C7 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:C7 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:C7 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05C7 = #$FFA:00 X:05 Y:C7 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:C7 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:C6 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:C6 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:C6 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:C6 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05C6 = #$FFA:00 X:05 Y:C6 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:C6 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:C5 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:C5 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:C5 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:C5 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05C5 = #$FFA:00 X:05 Y:C5 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:C5 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:C4 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:C4 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:C4 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:C4 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05C4 = #$FFA:00 X:05 Y:C4 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:C4 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:C3 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:C3 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:C3 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:C3 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05C3 = #$00A:00 X:05 Y:C3 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:C3 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:C2 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:C2 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:C2 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:C2 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05C2 = #$00A:00 X:05 Y:C2 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:C2 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:C1 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:C1 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:C1 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:C1 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05C1 = #$00A:00 X:05 Y:C1 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:C1 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:C0 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:C0 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:C0 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:C0 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05C0 = #$00A:00 X:05 Y:C0 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:C0 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:BF S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:BF S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:BF S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:BF S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05BF = #$FFA:00 X:05 Y:BF S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:BF S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:BE S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:BE S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:BE S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:BE S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05BE = #$FFA:00 X:05 Y:BE S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:BE S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:BD S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:BD S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:BD S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:BD S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05BD = #$FFA:00 X:05 Y:BD S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:BD S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:BC S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:BC S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:BC S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:BC S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05BC = #$FFA:00 X:05 Y:BC S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:BC S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:BB S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:BB S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:BB S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:BB S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05BB = #$00A:00 X:05 Y:BB S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:BB S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:BA S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:BA S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:BA S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:BA S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05BA = #$00A:00 X:05 Y:BA S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:BA S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:B9 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:B9 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:B9 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:B9 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05B9 = #$00A:00 X:05 Y:B9 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:B9 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:B8 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:B8 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:B8 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:B8 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05B8 = #$00A:00 X:05 Y:B8 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:B8 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:B7 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:B7 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:B7 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:B7 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05B7 = #$FFA:00 X:05 Y:B7 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:B7 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:B6 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:B6 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:B6 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:B6 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05B6 = #$FFA:00 X:05 Y:B6 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:B6 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:B5 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:B5 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:B5 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:B5 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05B5 = #$FFA:00 X:05 Y:B5 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:B5 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:B4 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:B4 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:B4 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:B4 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05B4 = #$FFA:00 X:05 Y:B4 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:B4 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:B3 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:B3 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:B3 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:B3 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05B3 = #$00A:00 X:05 Y:B3 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:B3 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:B2 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:B2 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:B2 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:B2 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05B2 = #$00A:00 X:05 Y:B2 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:B2 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:B1 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:B1 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:B1 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:B1 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05B1 = #$00A:00 X:05 Y:B1 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:B1 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:B0 S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:B0 S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:B0 S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:B0 S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05B0 = #$00A:00 X:05 Y:B0 S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:B0 S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:AF S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:AF S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:AF S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:AF S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05AF = #$FFA:00 X:05 Y:AF S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:AF S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:AE S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:AE S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:AE S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:AE S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05AE = #$FFA:00 X:05 Y:AE S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:AE S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:AD S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:AD S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:AD S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:AD S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05AD = #$FFA:00 X:05 Y:AD S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:AD S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:AC S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:AC S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:AC S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:AC S:FD P:nvubdIzC 
  $90DC: 91 06    STA ($06),Y @ $05AC = #$FFA:00 X:05 Y:AC S:FD P:nvubdIzC 
  $90DE: 88       DEYA:00 X:05 Y:AC S:FD P:nvubdIzC 
  $90DF: C0 FF    CPY #$FFA:00 X:05 Y:AB S:FD P:NvubdIzC 
  $90E1: D0 F1    BNE $90D4A:00 X:05 Y:AB S:FD P:NvubdIzc 
  $90D4: E0 01    CPX #$01A:00 X:05 Y:AB S:FD P:NvubdIzc 
  $90D6: D0 04    BNE $90DCA:00 X:05 Y:AB S:FD P:nvubdIzC 
